index,id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,churn,age_group,hasloan,camp_success,month_num,quarter,churn_cat
28204,id_17331,53.0,management,divorced,tertiary,no,-60.0,no,yes,cellular,28,jul,127.0,6.0,0,0,Adult,True,False,7,Q3,UnSubscribed
7181,id_25367,33.0,self-employed,married,tertiary,no,252.0,yes,no,telephone,17,jul,204.0,5.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
11347,id_18772,37.0,technician,married,tertiary,no,2.0,yes,yes,cellular,23,jul,156.0,2.0,0,0,Adult,True,False,7,Q3,UnSubscribed
6903,id_30933,59.0,self-employed,married,secondary,no,170.0,no,no,cellular,9,jul,80.0,1.0,0,0,Adult,False,False,7,Q3,UnSubscribed
28207,id_42806,39.0,self-employed,divorced,tertiary,no,55.0,no,yes,unknown,4,jul,426.0,3.0,0,0,Adult,True,False,7,Q3,UnSubscribed
28213,id_6691,49.0,management,single,tertiary,no,1566.0,yes,no,cellular,24,jul,876.0,3.0,0,0,Adult,True,False,7,Q3,UnSubscribed
11355,id_13297,27.0,student,single,unknown,no,-150.0,no,yes,cellular,8,jul,156.0,1.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
28215,id_25332,45.0,management,married,tertiary,no,4881.0,no,no,cellular,6,jul,114.0,3.0,3,0,Adult,False,False,7,Q3,UnSubscribed
7169,id_44649,52.0,blue-collar,married,primary,no,97.0,no,no,cellular,25,jul,301.0,1.0,0,0,Adult,False,False,7,Q3,UnSubscribed
28216,id_34677,28.0,management,married,tertiary,no,1723.0,yes,yes,cellular,18,jul,106.0,1.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
11359,id_34985,55.0,retired,married,secondary,no,108.0,no,no,cellular,14,jul,96.0,2.0,0,0,Adult,False,False,7,Q3,UnSubscribed
3783,id_7518,52.0,housemaid,married,secondary,no,1951.0,no,yes,cellular,28,jul,430.0,4.0,0,0,Adult,True,False,7,Q3,UnSubscribed
25397,id_23261,43.0,admin.,married,secondary,no,1070.0,yes,no,cellular,11,jul,900.0,2.0,0,1,Adult,True,True,7,Q3,Subscribed
11328,id_3456,33.0,services,single,secondary,no,3270.0,no,yes,cellular,18,jul,332.0,1.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
28193,id_3365,27.0,blue-collar,single,secondary,no,162.0,yes,yes,cellular,16,jul,248.0,2.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
11340,id_31240,31.0,management,single,secondary,no,204.0,yes,no,cellular,8,jul,182.0,1.0,1,1,Young Adult,True,True,7,Q3,Subscribed
21394,id_35015,44.0,blue-collar,single,primary,no,138.0,yes,no,cellular,9,jul,661.0,1.0,0,0,Adult,True,False,7,Q3,UnSubscribed
21392,id_35702,27.0,blue-collar,single,tertiary,no,1376.0,no,no,cellular,21,jul,230.0,1.0,0,0,Young Adult,False,False,7,Q3,UnSubscribed
25129,id_39376,42.0,blue-collar,married,primary,no,262.0,yes,no,telephone,31,jul,161.0,2.0,0,0,Adult,True,False,7,Q3,UnSubscribed
25408,id_30543,58.0,blue-collar,married,secondary,no,523.0,no,yes,telephone,23,jul,120.0,4.0,0,0,Adult,True,False,7,Q3,UnSubscribed
25407,id_23121,28.0,student,married,unknown,no,2231.0,no,no,unknown,9,jul,33.0,1.0,1,0,Young Adult,False,False,7,Q3,UnSubscribed
21390,id_2999,55.0,retired,married,tertiary,no,33.0,no,no,telephone,10,jul,534.0,2.0,0,0,Adult,False,False,7,Q3,UnSubscribed
3818,id_10115,31.0,technician,married,tertiary,no,-1.0,yes,yes,cellular,23,jul,215.0,1.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
28192,id_36132,30.0,admin.,single,tertiary,no,1772.0,yes,no,cellular,23,jul,259.0,1.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
21388,id_47,23.0,blue-collar,single,secondary,no,-1.0,yes,no,cellular,22,jul,50.0,2.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
6898,id_26327,27.0,management,married,tertiary,no,50.0,yes,yes,cellular,7,jul,81.0,1.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
11336,id_10175,33.0,admin.,married,secondary,no,-6.0,no,no,cellular,8,jul,223.0,2.0,0,0,Young Adult,False,False,7,Q3,UnSubscribed
11338,id_32243,50.0,technician,divorced,secondary,no,-43.0,yes,yes,cellular,24,jul,140.0,3.0,0,0,Adult,True,False,7,Q3,UnSubscribed
7189,id_2151,49.0,technician,married,secondary,no,188.0,yes,no,cellular,23,jul,57.0,2.0,0,0,Adult,True,False,7,Q3,UnSubscribed
25402,id_41309,29.0,admin.,single,secondary,yes,1368.0,no,yes,cellular,18,jul,280.0,3.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
21381,id_31306,34.0,services,single,secondary,no,331.0,yes,yes,unknown,4,jul,108.0,1.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
21379,id_31366,35.0,management,divorced,tertiary,no,1060.0,no,no,cellular,19,jul,246.0,2.0,2,1,Adult,False,True,7,Q3,Subscribed
25406,id_32372,37.0,technician,married,secondary,no,514.0,yes,no,cellular,18,jul,360.0,1.0,0,0,Adult,True,False,7,Q3,UnSubscribed
11517,id_39282,31.0,technician,divorced,secondary,no,3713.0,no,yes,cellular,24,jul,98.0,1.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
7110,id_39639,65.0,blue-collar,married,secondary,no,183.0,no,no,cellular,15,jul,370.0,2.0,5,1,Senior,False,True,7,Q3,Subscribed
6957,id_37200,41.0,management,married,secondary,no,-3.0,no,no,cellular,31,jul,65.0,2.0,0,0,Adult,False,False,7,Q3,UnSubscribed
7058,id_4347,38.0,blue-collar,married,secondary,no,1297.0,no,no,telephone,31,jul,336.0,15.0,0,0,Adult,False,False,7,Q3,UnSubscribed
7057,id_27307,36.0,technician,married,secondary,no,222.0,yes,no,cellular,15,jul,187.0,3.0,0,0,Adult,True,False,7,Q3,UnSubscribed
11661,id_21804,37.0,housemaid,married,primary,no,30.0,yes,no,cellular,14,jul,392.0,0.0,0,0,Adult,True,False,7,Q3,UnSubscribed
11664,id_12754,35.0,management,married,tertiary,no,118.0,no,yes,telephone,17,jul,178.0,3.0,0,0,Adult,True,False,7,Q3,UnSubscribed
3611,id_19104,47.0,blue-collar,divorced,primary,no,-5.0,no,no,cellular,11,jul,318.0,2.0,0,0,Adult,False,False,7,Q3,UnSubscribed
25258,id_13279,49.0,housemaid,married,secondary,no,115.0,no,no,cellular,8,jul,490.0,2.0,0,0,Adult,False,False,7,Q3,UnSubscribed
11669,id_27687,23.0,blue-collar,single,secondary,no,9879.0,no,no,cellular,8,jul,215.0,5.0,0,1,Young Adult,False,True,7,Q3,Subscribed
25255,id_18976,32.0,admin.,married,secondary,no,-5.0,yes,no,cellular,30,jul,52.0,5.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
11673,id_38033,61.0,housemaid,married,unknown,no,15685.0,no,no,cellular,30,jul,157.0,3.0,0,0,Senior,False,False,7,Q3,UnSubscribed
3597,id_43210,46.0,blue-collar,married,secondary,no,189.0,no,yes,cellular,10,jul,139.0,1.0,0,0,Adult,True,False,7,Q3,UnSubscribed
11682,id_29107,28.0,services,single,secondary,no,-3.0,no,no,cellular,29,jul,164.0,23.0,0,0,Young Adult,False,False,7,Q3,UnSubscribed
25312,id_7751,56.0,housemaid,married,primary,no,1.0,yes,no,telephone,9,jul,133.0,1.0,0,0,Adult,True,False,7,Q3,UnSubscribed
6995,id_7090,30.0,entrepreneur,divorced,tertiary,no,443.0,no,no,cellular,24,jul,66.0,2.0,0,0,Young Adult,False,False,7,Q3,UnSubscribed
6997,id_19515,25.0,admin.,single,secondary,no,286.0,yes,no,cellular,21,jul,130.0,3.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
25262,id_1253,41.0,technician,married,secondary,yes,-313.0,no,yes,cellular,7,jul,79.0,4.0,0,0,Adult,True,False,7,Q3,UnSubscribed
3594,id_15584,41.0,blue-collar,married,secondary,no,600.0,yes,no,cellular,31,jul,88.0,5.0,0,0,Adult,True,False,7,Q3,UnSubscribed
11678,id_28184,39.0,admin.,married,secondary,no,1277.0,yes,no,cellular,17,jul,61.0,1.0,0,0,Adult,True,False,7,Q3,UnSubscribed
25309,id_18030,53.0,management,married,tertiary,no,2425.0,yes,no,cellular,28,jul,78.0,3.0,0,0,Adult,True,False,7,Q3,UnSubscribed
11659,id_3933,52.0,housemaid,married,primary,no,994.0,no,no,cellular,17,jul,183.0,3.0,0,0,Adult,False,False,7,Q3,UnSubscribed
7060,id_5160,57.0,management,divorced,primary,no,2689.0,no,no,telephone,6,jul,285.0,1.0,0,0,Adult,False,False,7,Q3,UnSubscribed
28374,id_28878,40.0,admin.,divorced,secondary,yes,1.0,no,no,cellular,24,jul,239.0,1.0,0,0,Adult,False,False,7,Q3,UnSubscribed
28375,id_30401,33.0,services,married,secondary,no,3.0,no,no,cellular,9,jul,135.0,1.0,0,0,Young Adult,False,False,7,Q3,UnSubscribed
11632,id_34610,48.0,management,divorced,tertiary,no,-4.0,no,no,cellular,14,jul,114.0,2.0,0,0,Adult,False,False,7,Q3,UnSubscribed
25322,id_3204,43.0,self-employed,married,secondary,no,2133.0,yes,yes,cellular,29,jul,159.0,2.0,0,0,Adult,True,False,7,Q3,UnSubscribed
25320,id_41249,34.0,management,single,tertiary,no,24.0,yes,no,cellular,31,jul,63.0,24.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
21130,id_1611,38.0,blue-collar,married,secondary,no,1651.0,yes,yes,cellular,21,jul,164.0,2.0,0,0,Adult,True,False,7,Q3,UnSubscribed
11638,id_24166,34.0,admin.,single,secondary,no,32.0,no,no,cellular,11,jul,40.0,1.0,0,0,Young Adult,False,False,7,Q3,UnSubscribed
28388,id_32479,55.0,retired,married,primary,no,161.0,yes,yes,telephone,23,jul,174.0,1.0,0,0,Adult,True,False,7,Q3,UnSubscribed
3626,id_24673,32.0,management,single,tertiary,no,598.0,no,yes,cellular,24,jul,888.0,1.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
3621,id_20805,61.0,retired,divorced,secondary,no,2049.0,yes,no,telephone,21,jul,222.0,3.0,0,0,Senior,True,False,7,Q3,UnSubscribed
11641,id_14100,35.0,management,single,secondary,no,1985.0,no,no,cellular,10,jul,141.0,2.0,0,0,Adult,False,False,7,Q3,UnSubscribed
21122,id_20999,26.0,technician,single,secondary,no,640.0,no,no,cellular,13,jul,303.0,1.0,0,1,Young Adult,False,True,7,Q3,Subscribed
25253,id_22595,57.0,management,divorced,secondary,no,20.0,no,yes,telephone,25,jul,322.0,1.0,0,0,Adult,True,False,7,Q3,UnSubscribed
3617,id_43175,32.0,admin.,single,secondary,yes,-19.0,no,no,unknown,9,jul,74.0,0.0,0,0,Young Adult,False,False,7,Q3,UnSubscribed
11652,id_4971,32.0,management,single,tertiary,no,1286.0,no,no,cellular,17,jul,471.0,2.0,0,0,Young Adult,False,False,7,Q3,UnSubscribed
28386,id_14938,39.0,services,divorced,secondary,no,106.0,no,no,cellular,25,jul,354.0,13.0,0,0,Adult,False,False,7,Q3,UnSubscribed
6989,id_40900,31.0,admin.,married,secondary,no,0.0,no,no,cellular,16,jul,150.0,7.0,0,0,Young Adult,False,False,7,Q3,UnSubscribed
11630,id_24498,42.0,management,married,tertiary,no,1644.0,yes,no,cellular,29,jul,285.0,6.0,1,0,Adult,True,False,7,Q3,UnSubscribed
11694,id_2229,51.0,management,married,tertiary,no,246.0,yes,yes,cellular,14,jul,77.0,3.0,0,0,Adult,True,False,7,Q3,UnSubscribed
6999,id_22510,62.0,housemaid,married,primary,no,1368.0,no,no,cellular,15,jul,240.0,2.0,1,0,Senior,False,False,7,Q3,UnSubscribed
7019,id_12262,38.0,technician,married,secondary,no,199.0,no,yes,cellular,14,jul,59.0,8.0,0,0,Adult,True,False,7,Q3,UnSubscribed
21057,id_19258,34.0,admin.,married,secondary,no,1113.0,yes,no,cellular,14,jul,259.0,3.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
11724,id_25670,26.0,admin.,single,secondary,yes,4.0,yes,no,cellular,16,jul,151.0,2.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
21055,id_17052,32.0,services,married,secondary,no,-26.0,yes,no,cellular,18,jul,202.0,2.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
11730,id_3039,40.0,services,single,secondary,no,2882.0,no,no,cellular,2,jul,363.0,1.0,0,1,Adult,False,True,7,Q3,Subscribed
28431,id_26231,40.0,admin.,divorced,secondary,no,-3.0,no,yes,cellular,7,jul,263.0,1.0,0,0,Adult,True,False,7,Q3,UnSubscribed
3554,id_37180,39.0,entrepreneur,married,primary,no,-204.0,yes,no,cellular,24,jul,483.0,1.0,0,0,Adult,True,False,7,Q3,UnSubscribed
21059,id_18682,57.0,retired,single,secondary,no,284.0,no,yes,cellular,7,jul,90.0,1.0,0,0,Adult,True,False,7,Q3,UnSubscribed
11737,id_30265,34.0,services,single,primary,no,92.0,yes,no,cellular,17,jul,78.0,11.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
7033,id_37782,60.0,management,married,tertiary,no,1.0,yes,no,telephone,11,jul,190.0,1.0,0,0,Senior,True,False,7,Q3,UnSubscribed
25292,id_8217,42.0,blue-collar,married,primary,no,1533.0,yes,no,cellular,23,jul,89.0,3.0,0,0,Adult,True,False,7,Q3,UnSubscribed
28436,id_11183,57.0,self-employed,married,secondary,no,2387.0,yes,no,cellular,25,jul,174.0,4.0,0,0,Adult,True,False,7,Q3,UnSubscribed
7029,id_38491,28.0,admin.,single,primary,no,525.0,yes,yes,cellular,11,jul,121.0,2.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
3550,id_27036,55.0,services,divorced,unknown,no,1007.0,yes,no,cellular,28,jul,328.0,2.0,0,0,Adult,True,False,7,Q3,UnSubscribed
28438,id_20138,42.0,services,married,secondary,no,82.0,yes,no,cellular,14,jul,394.0,3.0,0,0,Adult,True,False,7,Q3,UnSubscribed
7027,id_26734,50.0,technician,married,tertiary,no,653.0,yes,no,cellular,17,jul,105.0,1.0,0,0,Adult,True,False,7,Q3,UnSubscribed
25294,id_24678,28.0,admin.,single,unknown,no,4.0,yes,no,cellular,17,jul,207.0,2.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
6998,id_4162,31.0,management,married,tertiary,no,298.0,yes,no,cellular,18,jul,211.0,2.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
21060,id_16760,43.0,blue-collar,married,primary,no,2.0,yes,no,cellular,30,jul,98.0,2.0,0,0,Adult,True,False,7,Q3,UnSubscribed
25275,id_39685,43.0,entrepreneur,married,secondary,no,324.0,yes,no,cellular,15,jul,515.0,3.0,0,0,Adult,True,False,7,Q3,UnSubscribed
28414,id_27984,50.0,blue-collar,married,primary,no,243.0,no,yes,cellular,22,jul,296.0,1.0,0,0,Adult,True,False,7,Q3,UnSubscribed
28415,id_39389,28.0,management,married,tertiary,no,321.0,yes,yes,cellular,16,jul,88.0,2.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
21080,id_14297,59.0,retired,divorced,primary,no,1.0,no,no,telephone,28,jul,1019.0,3.0,0,0,Adult,False,False,7,Q3,UnSubscribed
11697,id_13639,32.0,admin.,married,secondary,no,2467.0,yes,yes,cellular,28,jul,126.0,4.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
7045,id_89,27.0,admin.,single,secondary,no,233.0,no,no,cellular,25,jul,128.0,3.0,0,0,Young Adult,False,False,7,Q3,UnSubscribed
21077,id_11806,28.0,entrepreneur,married,tertiary,no,-127.0,yes,yes,unknown,3,jul,179.0,2.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
7000,id_18370,45.0,blue-collar,married,secondary,no,4.0,yes,no,cellular,21,jul,670.0,1.0,0,0,Adult,True,False,7,Q3,UnSubscribed
7015,id_11880,50.0,management,single,tertiary,no,651.0,yes,no,cellular,31,jul,479.0,2.0,0,0,Adult,True,False,7,Q3,UnSubscribed
11701,id_32606,26.0,technician,married,secondary,no,431.0,no,no,cellular,14,jul,113.0,4.0,0,0,Young Adult,False,False,7,Q3,UnSubscribed
21072,id_12268,48.0,admin.,married,secondary,no,1633.0,no,no,cellular,31,jul,68.0,2.0,0,0,Adult,False,False,7,Q3,UnSubscribed
11705,id_2382,31.0,services,married,secondary,no,-3.0,yes,no,telephone,10,jul,94.0,1.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
28421,id_7746,45.0,blue-collar,married,primary,no,6397.0,no,no,cellular,22,jul,144.0,20.0,0,0,Adult,False,False,7,Q3,UnSubscribed
7042,id_9216,31.0,blue-collar,married,secondary,no,-593.0,yes,no,cellular,21,jul,139.0,1.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
7011,id_28647,27.0,student,married,tertiary,no,13.0,yes,no,cellular,21,jul,864.0,4.0,0,1,Young Adult,True,True,7,Q3,Subscribed
11712,id_11925,34.0,blue-collar,married,secondary,no,3993.0,yes,no,cellular,24,jul,615.0,7.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
3570,id_13427,43.0,admin.,divorced,tertiary,no,1508.0,no,no,cellular,28,jul,346.0,4.0,0,0,Adult,False,False,7,Q3,UnSubscribed
3578,id_4471,56.0,technician,married,unknown,no,-508.0,no,yes,cellular,8,jul,226.0,1.0,0,0,Adult,True,False,7,Q3,UnSubscribed
21137,id_25521,44.0,admin.,divorced,secondary,no,291.0,no,yes,cellular,21,jul,59.0,3.0,0,0,Adult,True,False,7,Q3,UnSubscribed
3627,id_34639,41.0,self-employed,married,tertiary,no,350.0,yes,no,cellular,17,jul,1380.0,2.0,0,0,Adult,True,False,7,Q3,UnSubscribed
21139,id_8439,53.0,services,married,secondary,no,-387.0,no,no,cellular,14,jul,128.0,3.0,0,0,Adult,False,False,7,Q3,UnSubscribed
11556,id_34097,48.0,housemaid,divorced,primary,no,35.0,yes,no,cellular,22,jul,166.0,2.0,0,0,Adult,True,False,7,Q3,UnSubscribed
21211,id_21099,57.0,unemployed,married,primary,no,47.0,no,no,telephone,29,jul,49.0,2.0,0,0,Adult,False,False,7,Q3,UnSubscribed
3683,id_31362,44.0,management,divorced,secondary,no,-268.0,no,no,cellular,8,jul,201.0,1.0,0,0,Adult,False,False,7,Q3,UnSubscribed
7099,id_7074,49.0,unknown,married,unknown,no,2644.0,no,no,cellular,29,jul,38.0,6.0,0,0,Adult,False,False,7,Q3,UnSubscribed
3679,id_13403,53.0,services,married,secondary,no,-804.0,no,no,unknown,3,jul,222.0,1.0,0,0,Adult,False,False,7,Q3,UnSubscribed
25216,id_17831,29.0,technician,single,tertiary,no,410.0,yes,no,cellular,17,jul,136.0,1.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
21203,id_28571,49.0,management,married,tertiary,no,398.0,no,no,telephone,30,jul,1566.0,5.0,0,0,Adult,False,False,7,Q3,UnSubscribed
21214,id_43183,25.0,management,married,tertiary,no,9631.0,yes,no,cellular,25,jul,196.0,4.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
11558,id_25683,55.0,technician,married,tertiary,no,643.0,yes,no,cellular,21,jul,131.0,4.0,0,0,Adult,True,False,7,Q3,UnSubscribed
6971,id_28618,30.0,technician,married,secondary,no,475.0,yes,no,cellular,22,jul,500.0,7.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
7093,id_4281,35.0,blue-collar,married,secondary,no,-5.0,yes,no,cellular,15,jul,120.0,2.0,0,0,Adult,True,False,7,Q3,UnSubscribed
7091,id_26914,32.0,blue-collar,divorced,primary,no,10.0,no,yes,cellular,9,jul,363.0,1.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
28331,id_13301,33.0,admin.,single,secondary,no,239.0,no,no,cellular,22,jul,490.0,1.0,0,0,Young Adult,False,False,7,Q3,UnSubscribed
11562,id_35339,33.0,management,married,secondary,no,14615.0,yes,no,cellular,17,jul,69.0,1.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
25223,id_12720,24.0,admin.,single,secondary,no,-1.0,no,yes,cellular,8,jul,235.0,3.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
28336,id_23896,29.0,entrepreneur,single,tertiary,no,673.0,no,yes,cellular,22,jul,205.0,1.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
21201,id_42758,46.0,services,married,secondary,yes,-251.0,no,no,cellular,29,jul,245.0,5.0,0,0,Adult,False,False,7,Q3,UnSubscribed
21191,id_4655,33.0,admin.,married,secondary,no,-5.0,yes,no,cellular,24,jul,125.0,1.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
11555,id_32627,23.0,entrepreneur,married,secondary,no,318.0,yes,yes,cellular,23,jul,636.0,2.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
28314,id_18105,34.0,technician,single,tertiary,no,668.0,yes,no,cellular,28,jul,176.0,18.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
6960,id_33482,48.0,services,married,secondary,no,1.0,no,no,cellular,24,jul,245.0,2.0,0,0,Adult,False,False,7,Q3,UnSubscribed
21238,id_28255,47.0,services,single,secondary,no,-690.0,no,yes,cellular,8,jul,100.0,1.0,0,0,Adult,True,False,7,Q3,UnSubscribed
11527,id_31883,40.0,technician,divorced,primary,no,13.0,no,yes,cellular,9,jul,964.0,4.0,0,0,Adult,True,False,7,Q3,UnSubscribed
28300,id_2375,50.0,technician,married,secondary,no,272.0,no,no,cellular,16,jul,138.0,1.0,0,0,Adult,False,False,7,Q3,UnSubscribed
3693,id_17079,41.0,blue-collar,married,primary,no,3663.0,no,no,telephone,29,jul,266.0,1.0,0,0,Adult,False,False,7,Q3,UnSubscribed
28304,id_2106,57.0,retired,married,secondary,no,342.0,no,yes,cellular,9,jul,74.0,1.0,0,0,Adult,True,False,7,Q3,UnSubscribed
25207,id_36078,58.0,management,married,tertiary,no,1319.0,no,no,cellular,16,jul,164.0,1.0,5,0,Adult,False,False,7,Q3,UnSubscribed
11545,id_17,33.0,services,single,secondary,no,444.0,no,yes,cellular,25,jul,137.0,2.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
3689,id_44859,39.0,blue-collar,single,secondary,no,2577.0,yes,no,cellular,18,jul,306.0,3.0,0,0,Adult,True,False,7,Q3,UnSubscribed
7107,id_39997,22.0,admin.,married,secondary,no,13.0,yes,no,cellular,18,jul,207.0,1.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
11537,id_36445,32.0,management,single,tertiary,no,235.0,no,no,cellular,15,jul,211.0,1.0,1,1,Young Adult,False,True,7,Q3,Subscribed
28307,id_37591,32.0,blue-collar,single,secondary,no,329.0,no,no,cellular,14,jul,456.0,3.0,0,0,Young Adult,False,False,7,Q3,UnSubscribed
21224,id_9601,59.0,housemaid,married,primary,no,371.0,yes,no,cellular,9,jul,424.0,1.0,0,0,Adult,True,False,7,Q3,UnSubscribed
25348,id_14523,34.0,management,married,tertiary,no,1987.0,yes,yes,cellular,25,jul,0.0,2.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
28313,id_201,38.0,management,married,tertiary,no,4.0,no,no,cellular,16,jul,282.0,2.0,3,1,Adult,False,True,7,Q3,Subscribed
21222,id_16634,40.0,technician,married,secondary,no,3.0,no,yes,cellular,23,jul,98.0,1.0,0,0,Adult,True,False,7,Q3,UnSubscribed
28306,id_42779,29.0,blue-collar,single,secondary,no,26.0,no,no,cellular,7,jul,269.0,1.0,0,0,Young Adult,False,False,7,Q3,UnSubscribed
25224,id_26241,46.0,admin.,married,secondary,no,1307.0,no,no,cellular,30,jul,81.0,4.0,0,0,Adult,False,False,7,Q3,UnSubscribed
21190,id_8131,27.0,admin.,single,secondary,no,768.0,yes,no,cellular,24,jul,126.0,5.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
11570,id_33125,32.0,technician,single,tertiary,no,180.0,yes,no,cellular,30,jul,68.0,3.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
25329,id_16179,43.0,technician,married,secondary,no,216.0,no,no,cellular,10,jul,35.0,1.0,0,0,Adult,False,False,7,Q3,UnSubscribed
28364,id_25042,45.0,blue-collar,married,primary,no,1667.0,no,yes,cellular,24,jul,152.0,1.0,0,0,Adult,True,False,7,Q3,UnSubscribed
3632,id_16021,33.0,management,married,unknown,no,120.0,no,yes,cellular,9,jul,116.0,2.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
25325,id_3943,45.0,management,married,primary,no,313.0,no,no,cellular,29,jul,1189.0,4.0,0,0,Adult,False,False,7,Q3,UnSubscribed
25324,id_11550,53.0,admin.,married,primary,no,-3.0,yes,no,cellular,14,jul,237.0,3.0,0,0,Adult,True,False,7,Q3,UnSubscribed
21151,id_33074,34.0,technician,single,secondary,no,-275.0,no,yes,cellular,4,jul,66.0,6.0,0,0,Young Adult,True,False,7,Q3,UnSubscribed
11618,id_16523,54.0,management,single,tertiary,no,33.0,no,no,cellular,7,jul,1279.0,1.0,0,0,Adult,False,False,7,Q3,UnSubscribed
21160,id_42167,48.0,blue-collar,married,secondary,no,3282.0,no,no,cellular,31,jul,250.0,5.0,0,0,Adult,False,False,7,Q3,UnSubscribed
21149,id_41819,40.0,management,divorced,secondary,no,1449.0,yes,no,cellular,11,jul,63.0,2.0,0,0,Adult,True,False,7,Q3,UnSubscribed
3630,id_9561,42.0,management,divorced,tertiary,no,-714.0,yes,no,cellular,10,jul,191.0,1.0,0,0,Adult,True,False,7,Q3,UnSubscribed
28371,id_26997,37.0,admin.,married,secondary,no,1614.0,no,no,cellular,24,jul,324.0,1.0,0,0,Adult,False,False,7,Q3,UnSubscribed
